,y_11,y_12,y_13,y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,ADM2_EN,lat,long
528,Medium,Medium,High,Medium,Medium,Medium,Medium,No,2,Physical business,2,0,0,Starehe,-1.2835,36.8226
530,Medium,Medium,High,Medium,Medium,Medium,Medium,No,2,Physical business,2,0,0,Starehe,-1.2835,36.8226
532,High,High,High,High,High,Medium,High,Yes,1,Online business,3,0,0,Starehe,-1.2835,36.8226
534,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,1,Physical business,5,0,0,Starehe,-1.2835,36.8226
541,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Starehe,-1.2835,36.8226
542,Medium,Medium,Medium,Medium,Medium,High,Medium,Yes,3,Online business,3,0,0,Starehe,-1.2835,36.8226
543,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Starehe,-1.2835,36.8226
544,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Starehe,-1.2835,36.8226
545,Medium,Medium,Medium,Medium,Medium,High,Medium,Yes,0,Physical business,2,0,1,Starehe,-1.2835,36.8226
546,Low,Medium,Medium,Medium,Medium,Low,Medium,Yes,0,Physical business,3,0,0,Starehe,-1.2835,36.8226
549,High,High,Medium,High,Medium,High,High,No,0,Physical business,1,1,1,Starehe,-1.2835,36.8226
551,Medium,High,Medium,Medium,Medium,High,Medium,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
552,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,0,Starehe,-1.2835,36.8226
553,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Starehe,-1.2835,36.8226
556,Medium,Medium,Medium,Medium,Medium,Medium,High,No,0,Physical business,2,0,1,Starehe,-1.2835,36.8226
558,Medium,Medium,High,Medium,Medium,High,High,No,0,Physical business,3,0,1,Starehe,-1.2835,36.8226
560,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,3,0,1,Starehe,-1.2835,36.8226
561,Medium,Medium,Medium,Medium,Medium,High,Medium,Yes,0,Online business,2,0,0,Starehe,-1.2835,36.8226
562,Medium,Medium,Medium,Medium,Medium,High,High,Yes,5,Physical business,25,0,1,Starehe,-1.2835,36.8226
563,Low,Low,Medium,Low,Medium,Medium,Low,Yes,5,Physical business,60,1,1,Starehe,-1.2835,36.8226
564,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,8,0,1,Starehe,-1.2835,36.8226
566,Medium,High,Medium,Medium,Medium,High,High,Yes,15,Online business,38,1,1,Starehe,-1.2835,36.8226
571,Medium,Medium,High,Medium,Medium,High,High,Yes,1,Physical business,2,0,0,Starehe,-1.2835,36.8226
573,Low,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,9,0,0,Starehe,-1.2835,36.8226
575,Medium,Medium,High,Medium,Medium,Medium,Medium,No,0,Physical business,45,1,1,Starehe,-1.2835,36.8226
582,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Starehe,-1.2835,36.8226
583,Medium,Medium,Medium,Medium,Medium,Medium,High,Yes,0,Physical business,3,0,1,Starehe,-1.2835,36.8226
584,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,0,Online business,2,0,0,Starehe,-1.2835,36.8226
585,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,3,0,1,Starehe,-1.2835,36.8226
588,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Starehe,-1.2835,36.8226
589,High,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Starehe,-1.2835,36.8226
590,Low,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,3,0,0,Starehe,-1.2835,36.8226
591,Medium,Medium,High,Medium,Medium,High,High,No,1,Physical business,4,1,0,Starehe,-1.2835,36.8226
592,High,Medium,Medium,Medium,Medium,Medium,Medium,No,1,Physical business,3,0,0,Starehe,-1.2835,36.8226
593,Low,Low,Low,Low,Low,Low,Low,No,6,Physical business,19,0,1,Starehe,-1.2835,36.8226
595,Low,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,7,0,0,Starehe,-1.2835,36.8226
596,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,1,Physical business,4,0,1,Starehe,-1.2835,36.8226
597,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,5,Physical business,12,0,1,Starehe,-1.2835,36.8226
602,Medium,High,Medium,Medium,Medium,High,Medium,No,0,Physical business,1,0,1,Starehe,-1.2835,36.8226
605,High,High,High,High,High,High,High,Yes,17,Online business,33,0,0,Starehe,-1.2835,36.8226
607,Medium,Medium,High,Medium,High,High,Medium,No,15,Physical business,62,0,0,Starehe,-1.2835,36.8226
610,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,3,Online business,7,0,0,Starehe,-1.2835,36.8226
612,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,0,Online business,3,0,1,Starehe,-1.2835,36.8226
613,Low,Medium,High,Medium,High,Medium,Medium,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
614,Medium,Medium,High,Medium,Medium,Medium,Medium,Yes,1,Online business,4,0,1,Starehe,-1.2835,36.8226
619,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,50,Online business,110,0,1,Starehe,-1.2835,36.8226
621,Low,Low,Medium,Low,Medium,Medium,Medium,Yes,0,Online business,1,0,0,Starehe,-1.2835,36.8226
649,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,1,0,1,Starehe,-1.2835,36.8226
652,High,High,Medium,High,Medium,High,High,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
653,Low,Low,Medium,Low,Medium,Medium,Medium,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
654,Medium,Medium,Medium,Medium,Low,Medium,Medium,Yes,0,Online business,2,0,0,Starehe,-1.2835,36.8226
659,High,Medium,High,High,High,Medium,High,Yes,3,Online business,7,0,1,Starehe,-1.2835,36.8226
660,Medium,Medium,Medium,Medium,Medium,High,Medium,No,0,Physical business,3,0,0,Starehe,-1.2835,36.8226
667,High,High,Medium,High,Medium,High,High,No,1,Physical business,1,0,1,Starehe,-1.2835,36.8226
669,Medium,Medium,Medium,Medium,High,Medium,Medium,No,0,Online business,3,0,0,Starehe,-1.2835,36.8226
670,Low,Low,Medium,Low,Low,Medium,Medium,Yes,0,Online business,3,0,1,Starehe,-1.2835,36.8226
671,Low,Low,Low,Low,Low,Low,Low,No,0,Physical business,4,0,0,Starehe,-1.2835,36.8226
674,Medium,Medium,High,Medium,High,Medium,Medium,Yes,17,Online business,61,0,1,Starehe,-1.2835,36.8226
675,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,6,Physical business,10,0,0,Starehe,-1.2835,36.8226
676,Medium,Medium,High,Medium,Medium,Medium,Medium,Yes,0,Online business,4,0,0,Starehe,-1.2835,36.8226
254,High,High,High,High,High,High,High,No,24,Online business,24,0,1,Westlands,-1.2644,36.8112
256,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Yes,12,Online business,12,0,1,Westlands,-1.2644,36.8112
257,High,High,High,High,High,High,High,No,15,Physical business,15,0,1,Westlands,-1.2644,36.8112
258,High,High,High,High,High,High,High,Yes,17,Online business,17,0,1,Westlands,-1.2644,36.8112
259,High,High,High,High,High,High,High,Yes,21,Online business,28,1,1,Westlands,-1.2644,36.8112
260,High,High,High,High,High,High,High,Yes,23,Online business,23,0,0,Westlands,-1.2644,36.8112
261,High,High,High,High,High,High,High,No,5,Physical business,12,0,0,Westlands,-1.2644,36.8112
262,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Yes,58,Physical business,58,0,0,Westlands,-1.2644,36.8112
263,Very High,Very High,High,Very High,Very High,High,Very High,No,23,Physical business,23,0,1,Westlands,-1.2644,36.8112
265,High,High,High,High,High,High,High,No,0,Physical business,32,0,0,Westlands,-1.2644,36.8112
267,High,High,High,High,High,High,High,Yes,5,Online business,5,0,0,Westlands,-1.2644,36.8112
268,High,High,High,High,High,High,High,No,41,Physical business,41,0,1,Westlands,-1.2644,36.8112
270,Very High,Very High,High,Very High,Very High,High,High,Yes,25,Physical business,32,0,1,Westlands,-1.2644,36.8112
274,High,High,High,High,High,High,High,Yes,40,Physical business,40,0,1,Westlands,-1.2644,36.8112
287,Very High,Very High,High,Very High,Very High,High,Very High,No,0,Online business,12,0,1,Westlands,-1.2644,36.8112
290,Medium,High,High,High,Medium,High,Medium,Yes,2,Online business,2,0,0,Westlands,-1.2644,36.8112
291,High,High,Medium,High,Medium,Medium,Medium,No,0,Physical business,1,0,1,Westlands,-1.2644,36.8112
292,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,0,Online business,2,0,1,Westlands,-1.2644,36.8112
293,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,2,Online business,2,0,1,Westlands,-1.2644,36.8112
294,Medium,Medium,Low,Medium,Low,Low,Low,Yes,0,Physical business,1,0,1,Westlands,-1.2644,36.8112
295,Medium,Medium,Medium,Medium,Low,Medium,Medium,No,0,Physical business,3,0,1,Westlands,-1.2644,36.8112
296,High,Medium,Medium,Medium,High,High,High,No,0,Online business,35,0,0,Westlands,-1.2644,36.8112
358,High,High,High,High,High,High,High,Yes,18,Physical business,22,0,1,Westlands,-1.2644,36.8112
359,High,High,High,High,High,High,High,Yes,8,Physical business,9,0,1,Westlands,-1.2644,36.8112
360,Very High,Very High,Medium,High,High,Medium,Very High,No,0,Physical business,2,0,1,Westlands,-1.2644,36.8112
361,High,High,High,High,High,High,High,No,27,Physical business,27,0,1,Westlands,-1.2644,36.8112
362,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,No,0,Physical business,4,0,1,Westlands,-1.2644,36.8112
363,Very High,Very High,High,Very High,Very High,High,Very High,Yes,3,Physical business,4,0,1,Westlands,-1.2644,36.8112
364,High,High,High,High,High,High,High,Yes,9,Physical business,9,0,1,Westlands,-1.2644,36.8112
365,High,High,High,High,High,High,High,No,5,Online business,9,0,1,Westlands,-1.2644,36.8112
366,High,High,High,High,High,High,High,No,7,Physical business,7,0,0,Westlands,-1.2644,36.8112
367,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,6,Physical business,9,0,1,Westlands,-1.2644,36.8112
368,High,High,High,High,High,Medium,High,No,4,Online business,3,0,0,Westlands,-1.2644,36.8112
370,High,High,High,High,High,High,High,No,14,Physical business,15,0,1,Westlands,-1.2644,36.8112
371,Very High,Medium,High,High,Very High,Low,Very High,No,0,Physical business,2,0,1,Westlands,-1.2644,36.8112
372,High,High,High,High,High,Medium,High,No,7,Physical business,11,0,1,Westlands,-1.2644,36.8112
373,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,31,0,0,Westlands,-1.2644,36.8112
375,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,3,0,1,Westlands,-1.2644,36.8112
376,High,High,High,High,High,High,High,No,69,Physical business,42,0,1,Westlands,-1.2644,36.8112
377,High,High,High,High,High,High,High,No,23,Physical business,25,0,0,Westlands,-1.2644,36.8112
378,High,High,High,High,High,High,High,No,22,Physical business,28,0,1,Westlands,-1.2644,36.8112
381,High,High,High,High,High,High,High,Yes,5,Online business,5,0,1,Westlands,-1.2644,36.8112
522,Medium,High,Medium,Medium,Medium,High,High,Yes,20,Physical business,22,1,1,Westlands,-1.2644,36.8112
536,High,High,High,High,High,Very High,High,No,2,Physical business,3,1,1,Westlands,-1.2644,36.8112
567,Medium,Medium,High,Medium,Medium,High,High,Yes,2,Online business,2,0,1,Westlands,-1.2644,36.8112
569,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,0,0,1,Westlands,-1.2644,36.8112
623,High,High,High,High,High,High,High,No,6,Physical business,7,0,0,Westlands,-1.2644,36.8112
624,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,1,Online business,1,0,0,Westlands,-1.2644,36.8112
625,High,High,High,High,High,High,High,No,14,Physical business,14,0,0,Westlands,-1.2644,36.8112
626,High,High,High,High,High,High,High,No,9,Online business,12,0,0,Westlands,-1.2644,36.8112
627,High,High,Medium,High,Medium,Medium,Medium,No,36,Physical business,41,0,1,Westlands,-1.2644,36.8112
628,High,High,High,High,High,High,High,No,19,Physical business,21,0,0,Westlands,-1.2644,36.8112
632,High,High,High,High,High,High,High,No,29,Physical business,29,0,1,Westlands,-1.2644,36.8112
633,Low,Low,Low,Low,Very Low,Low,Low,No,0,Online business,1,0,0,Westlands,-1.2644,36.8112
634,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Online business,2,0,1,Westlands,-1.2644,36.8112
635,Low,Medium,Low,Low,Low,Low,Low,Yes,1,Physical business,1,0,1,Westlands,-1.2644,36.8112
636,High,High,High,High,High,High,High,No,53,Physical business,53,0,1,Westlands,-1.2644,36.8112
637,High,High,Medium,High,High,Medium,Medium,Yes,5,Online business,7,0,1,Westlands,-1.2644,36.8112
638,Medium,Medium,Low,Medium,Low,Low,Low,Yes,0,Physical business,1,0,0,Westlands,-1.2644,36.8112
639,Medium,Medium,Medium,Medium,Medium,Low,Medium,Yes,1,Online business,1,0,1,Westlands,-1.2644,36.8112
640,Medium,Medium,High,Medium,High,High,Medium,No,0,Online business,8,0,1,Westlands,-1.2644,36.8112
641,High,High,High,High,High,High,High,No,62,Online business,62,0,0,Westlands,-1.2644,36.8112
642,High,High,High,High,High,High,High,No,0,Physical business,11,0,0,Westlands,-1.2644,36.8112
643,High,High,High,High,High,High,High,No,12,Physical business,14,0,0,Westlands,-1.2644,36.8112
644,High,High,High,High,High,High,High,No,0,Physical business,2,0,1,Westlands,-1.2644,36.8112
645,High,High,High,High,High,High,High,Yes,13,Physical business,19,0,0,Westlands,-1.2644,36.8112
646,High,High,High,High,High,High,High,No,20,Physical business,27,0,1,Westlands,-1.2644,36.8112
647,High,High,High,High,High,Medium,Medium,No,0,Physical business,4,0,0,Westlands,-1.2644,36.8112
648,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,3,0,1,Westlands,-1.2644,36.8112
650,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,5,Online business,5,0,0,Westlands,-1.2644,36.8112
679,High,High,High,High,High,High,High,No,7,Physical business,7,0,1,Westlands,-1.2644,36.8112
680,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,16,Online business,17,0,0,Westlands,-1.2644,36.8112
681,High,High,High,High,High,High,High,No,19,Online business,19,0,0,Westlands,-1.2644,36.8112
682,High,High,High,High,High,High,High,Yes,6,Physical business,6,0,0,Westlands,-1.2644,36.8112
684,High,High,High,High,High,High,High,No,14,Physical business,14,0,1,Westlands,-1.2644,36.8112
685,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,3,Physical business,3,0,0,Westlands,-1.2644,36.8112
686,High,High,High,High,High,High,High,No,22,Physical business,22,0,0,Westlands,-1.2644,36.8112
687,High,High,High,High,High,Medium,High,No,33,Physical business,33,0,1,Westlands,-1.2644,36.8112
688,High,High,High,High,High,High,High,No,32,Physical business,32,0,0,Westlands,-1.2644,36.8112
689,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,3,Online business,5,0,0,Westlands,-1.2644,36.8112
690,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,11,Online business,13,0,1,Westlands,-1.2644,36.8112
691,High,High,High,High,High,High,High,No,42,Physical business,42,0,0,Westlands,-1.2644,36.8112
692,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,16,Physical business,16,0,0,Westlands,-1.2644,36.8112
693,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,5,Physical business,5,0,1,Westlands,-1.2644,36.8112
696,High,Medium,Medium,Medium,Medium,Medium,Medium,No,1,Physical business,1,0,1,Westlands,-1.2644,36.8112
697,Medium,Medium,Medium,Medium,Medium,Low,Medium,No,4,Physical business,13,0,1,Westlands,-1.2644,36.8112
698,Medium,Medium,Low,Medium,High,Low,Low,No,1,Physical business,1,0,0,Westlands,-1.2644,36.8112
699,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,93,Physical business,123,0,0,Westlands,-1.2644,36.8112
700,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Online business,3,0,1,Westlands,-1.2644,36.8112
701,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,3,0,1,Westlands,-1.2644,36.8112
702,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,3,Online business,3,0,0,Westlands,-1.2644,36.8112
703,Very High,Very High,Very High,Very High,High,Very High,Very High,No,12,Online business,12,0,0,Westlands,-1.2644,36.8112
704,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,17,Online business,22,0,1,Westlands,-1.2644,36.8112
705,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,3,Online business,5,0,1,Westlands,-1.2644,36.8112
706,High,High,High,High,High,High,High,No,5,Online business,5,0,1,Westlands,-1.2644,36.8112
707,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,35,Physical business,41,0,0,Westlands,-1.2644,36.8112
708,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,11,1,1,Westlands,-1.2644,36.8112
709,Low,Low,Low,Low,Medium,Low,Low,No,1,Physical business,1,0,0,Westlands,-1.2644,36.8112
710,Medium,Low,Low,Low,Low,Low,Low,No,0,Physical business,5,0,1,Westlands,-1.2644,36.8112
711,Medium,Medium,Low,Medium,Low,Low,Medium,No,1,Physical business,1,0,1,Westlands,-1.2644,36.8112
712,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,1,Online business,3,0,1,Westlands,-1.2644,36.8112
713,Medium,High,Low,Medium,Medium,Low,Medium,No,1,Online business,2,0,1,Westlands,-1.2644,36.8112
714,Low,Medium,Medium,Medium,Medium,Medium,Medium,No,1,Physical business,1,0,1,Westlands,-1.2644,36.8112
715,Low,Low,Low,Low,Low,Low,Low,No,0,Physical business,2,0,1,Westlands,-1.2644,36.8112
716,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Westlands,-1.2644,36.8112
717,Medium,Medium,Medium,Medium,Medium,Low,Medium,No,1,Physical business,1,0,1,Westlands,-1.2644,36.8112
718,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,3,Physical business,3,0,1,Westlands,-1.2644,36.8112
719,High,High,High,High,High,High,High,No,9,Physical business,9,0,1,Westlands,-1.2644,36.8112
720,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,2,0,1,Westlands,-1.2644,36.8112
721,High,High,High,High,Very High,Very High,High,No,9,Physical business,9,0,1,Westlands,-1.2644,36.8112
722,Very Low,Very Low,Very Low,Very Low,Very Low,Low,Very Low,No,2,Physical business,2,0,1,Westlands,-1.2644,36.8112
723,Medium,Medium,Medium,Medium,Low,Low,Low,Yes,2,Physical business,2,0,1,Westlands,-1.2644,36.8112
724,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,4,Online business,5,0,1,Westlands,-1.2644,36.8112
725,High,High,High,High,High,High,High,No,30,Physical business,40,0,0,Westlands,-1.2644,36.8112
726,High,High,High,High,High,Medium,High,No,13,Physical business,14,0,1,Westlands,-1.2644,36.8112
727,High,High,Low,Medium,Medium,Medium,Medium,No,0,Online business,4,0,1,Westlands,-1.2644,36.8112
728,High,High,High,High,High,High,High,No,13,Physical business,19,0,0,Westlands,-1.2644,36.8112
729,High,High,High,High,High,High,High,No,7,Online business,7,0,1,Westlands,-1.2644,36.8112
730,High,High,High,High,High,High,High,No,12,Online business,12,0,0,Westlands,-1.2644,36.8112
731,High,High,Medium,High,Medium,High,High,Yes,7,Online business,11,1,1,Westlands,-1.2644,36.8112
732,Very High,Very High,Very High,Very High,Very High,Very High,Very High,No,9,Online business,12,1,1,Westlands,-1.2644,36.8112
733,High,High,Medium,High,High,Medium,High,No,0,Online business,14,0,1,Westlands,-1.2644,36.8112
734,High,High,High,High,High,High,High,No,0,Online business,5,0,1,Westlands,-1.2644,36.8112
735,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,4,0,1,Westlands,-1.2644,36.8112
737,Low,Low,Low,Low,Low,Low,Low,No,1,Physical business,1,1,1,Westlands,-1.2644,36.8112
738,Low,Low,Low,Low,Low,Very Low,Low,No,2,Physical business,2,0,1,Westlands,-1.2644,36.8112
739,Medium,Medium,Medium,Medium,Medium,Low,Medium,No,2,Online business,2,0,1,Westlands,-1.2644,36.8112
740,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,9,Online business,10,0,1,Westlands,-1.2644,36.8112
743,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,7,Online business,14,0,1,Westlands,-1.2644,36.8112
765,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,34,Physical business,55,0,1,Westlands,-1.2644,36.8112
768,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,7,Online business,14,0,0,Westlands,-1.2644,36.8112
770,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Yes,0,Physical business,3,0,1,Westlands,-1.2644,36.8112
771,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,5,1,0,Westlands,-1.2644,36.8112
772,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,2,Online business,2,1,1,Westlands,-1.2644,36.8112
773,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,16,Online business,22,0,0,Westlands,-1.2644,36.8112
774,Very High,Very High,High,Very High,High,High,High,No,0,Online business,18,0,1,Westlands,-1.2644,36.8112
775,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,4,Physical business,5,0,1,Westlands,-1.2644,36.8112
776,Very High,Very High,High,Very High,High,High,High,No,0,Online business,3,0,1,Westlands,-1.2644,36.8112
777,High,High,Medium,High,Medium,High,High,No,3,Physical business,3,0,0,Westlands,-1.2644,36.8112
778,Very High,Very High,Very High,Very High,Very High,Very High,Very High,No,0,Online business,11,1,1,Westlands,-1.2644,36.8112
779,Very High,Very High,High,Very High,High,High,High,No,0,Online business,13,0,1,Westlands,-1.2644,36.8112
780,Very High,High,High,High,High,High,High,No,0,Online business,3,0,1,Westlands,-1.2644,36.8112
781,Very High,Very High,High,Very High,Very High,Very High,Very High,No,1,Physical business,3,0,1,Westlands,-1.2644,36.8112
782,Very High,Very High,High,Very High,High,High,High,No,0,Online business,12,0,1,Westlands,-1.2644,36.8112
783,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,40,Physical business,46,0,1,Westlands,-1.2644,36.8112
784,High,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,5,0,1,Westlands,-1.2644,36.8112
785,Medium,Low,Low,Low,Very Low,Low,Low,Yes,3,Online business,6,0,1,Westlands,-1.2644,36.8112
786,Low,Low,Low,Low,Low,Low,Low,No,0,Physical business,2,0,1,Westlands,-1.2644,36.8112
789,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,7,Physical business,9,0,0,Westlands,-1.2644,36.8112
790,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,32,Online business,31,0,0,Westlands,-1.2644,36.8112
791,High,High,High,High,High,High,High,Yes,7,Physical business,11,0,1,Westlands,-1.2644,36.8112
